id,name,place_id,address,lat,lng,island,region,phone,website_url,rating,review_count,opening_hours,google_maps_url,photo_url,description,price_min_nzd,price_max_nzd,tags,booking_url
73,JK's World of Golf,ChIJqUwCY-xPDW0RgKvVAFAhLfU,"10 Nixon Road, Māngere, Auckland 2022, New Zealand",-36.994011199999996,174.79394739999998,North Island,Auckland,+64 9 275 6080,http://www.jksworldofgolf.co.nz/,4.4,371,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",https://maps.google.com/?cid=17666813540739427200&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJqUwCY-xPDW0RgKvVAFAhLfU/photos/AcnlKN3qBGcJqYVdAsnWjzPJeV33iUolM4IRFsYzKYJYfwYWNtMedWaBjporRZfSUOF2UqbORKzaPqo2D7oXvM-MeR_cJ3QnzLZVIqvFMrppoPH3XyF1RMtJrc5xses0rgypsxo3_Tq5DDiewyQ0-mJbqubZ_KOayM77I30a5a3sJ6Iw-blfm_xZT5JJ2O2LS0iiGRQIS2lodvns_9X9UodQHNomy54Ve1n97Xrd5AyM3QnLf5lT2n0ZNcNNcJsqSqh40q8Rp7yPxvKfSYpgBudeteUvdUHK5futo7xcIniqoJp4eQ/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf course in Auckland, North Island, offering a peaceful playing environment. Rated 4.4/5 (371 reviews) on Google.",35,80,"['coast', 'local', 'value']",
74,Judgeford Golf Club,ChIJ730WznmqQG0REOubJGLvAA8,"328 Paremata Haywards Road, Judgeford 5381, New Zealand",-41.12076580000001,174.9438859,North Island,Wellington,+64 4 235 7633,http://www.judgefordgolf.co.nz/,4.5,313,"['Monday: 7:30\u202fAM\u2009–\u20094:00\u202fPM', 'Tuesday: 7:30\u202fAM\u2009–\u20094:00\u202fPM', 'Wednesday: 7:30\u202fAM\u2009–\u20094:00\u202fPM', 'Thursday: 7:30\u202fAM\u2009–\u20094:00\u202fPM', 'Friday: 7:30\u202fAM\u2009–\u20094:00\u202fPM', 'Saturday: 7:30\u202fAM\u2009–\u20094:00\u202fPM', 'Sunday: 12:30\u2009–\u20094:00\u202fPM']",https://maps.google.com/?cid=1081127115368950544&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJ730WznmqQG0REOubJGLvAA8/photos/AcnlKN3Ge3_VaUFQUUTieOcmIhTbPrTFsmi-hKAVaBrSbq3X3AUKFTw-_XCHGfW6-oPjbQ1hQX3YeDDTAymMLwHLs2yzv2DdezhZH6kKP_hvN2VxwPHWj-TWyveav3ODpmALpkN0gmwYNshbDCA-JO_KR17YaFgDsmeDmeodoxTPEvLOExVo1qD26q_epPHkWemTwuBbVitvfTZXgWS2S_p__2nV-7xu211mrhnZY60r8DzAzASIRXO3kAQ336tad0rbTf8ob-xYGj-sZJMuND5NonC90EQOAKbFHXR5L2FI-BpYAg/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf club in Wellington, North Island, offering a peaceful playing environment. Rated 4.5/5 (313 reviews) on Google.",50,120,"['coast', 'local', 'mid']",
75,Kaiapoi Golf Club,ChIJQYmjfZuRMW0Rsp9kEKp8XM8,"373 Williams Street, Kaiapoi 7630, New Zealand",-43.3717384,172.6625956,South Island,Canterbury,+64 3 327 7320,http://www.kaiapoigolf.co.nz/,4.4,114,,https://maps.google.com/?cid=14941954733569777586&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJQYmjfZuRMW0Rsp9kEKp8XM8/photos/AcnlKN00PLkeoRbkdr40ZVsKU1kBSQ_lLiJH0L2gS_6qE-ewQKEQPUeKJu0_YxalBCFKLy9cNdzObFg2djmdLzFpz_mQSiqUf9qFotl4Q6Qv-3UYD_urHZu1z0OwYSz9z8SOls5jXuYdr5AAwD7oO-gSCrQ383a0IiksQNa1YXZvpvmC7KCovahBPrToqhSivsGtHYPEAdEW6QdMx89Id6p9iAJHoFHPDxBnPLsMqCeyPWMBar_-qSOTKXK220R8-_2a1Er2TkI7GRJWen5m_L-dM5qw2Glx77iUkUnNq1e5Q5F3mxXyEh-mTTQK8JwCLHeW5H13sntJTGdJVrHbRxUtxH9tdtfWsolFm29RIpdBzdMJLl-J6ygAeGM3Fxez5tBZE0432wp017BWCgfolYO-3W1PENkZMjrvve_q62q0JpESWCxAcaNe5kVDXb5ASQ/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf club in Canterbury, South Island, offering a peaceful playing environment. Rated 4.4/5 (114 reviews) on Google.",35,80,"['coast', 'local', 'value']",
76,Kaitaia Golf Club,ChIJw7LNJX4OCW0RKQn7U7_nWTQ,"Takahe Road, Ahipara 0481, New Zealand",-35.1580418,173.1600886,North Island,Northland,+64 9 409 4833,https://kaitaiagolfclub.co.nz/,4.7,33,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",https://maps.google.com/?cid=3772300971833231657&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJw7LNJX4OCW0RKQn7U7_nWTQ/photos/AcnlKN2z1HrnbsvGQ0wODR6IuaqFsUTdadNoO4laB9Yl0txnHZsfNnwUd9B5WFrIPorYnxNp0ciWDUXR2g1m3lfSrR4NksBV9eq0GdK8uTsR9PhWbU9T4SmmcwVPIejOSXmNsbVHjR2QXuXEE6JtuPmIItALwxOj95Jx7hpXpSH-BPavyhAyS3k-srh8BR0T-0I7bD3A49pTcnxLqmzwAJesf6xqO2vsJohkgbe4OnRXHyv3IuhjJfA18pwY5Dnh7ARotJ8iezBUBVfJaHGyb58YkREr9w3-cWuKT1QRR6u_gO3ISF3hMHwhN6CUj_s2nOlf9-GZ3qMNcLnv9trB_zJn3Yt2tl-HhARrhjDIVTjQaTA5hkYODX1Q9gNMNkRqAatX0ZqtVBUVACjyIRsQp4ZQvUma2ZfcWoJ1dEnIKXvXglvsZ1oy488uGC76WQwLVewP/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf club in Northland, North Island, offering a peaceful playing environment. Rated 4.7/5 (33 reviews) on Google.",50,120,"['coast', 'local', 'mid']",
77,Kaitake Golf Club,ChIJQ6CeJI5KFG0RZrrWn-7zn6k,"1340 South Road, Kaitake 4314, New Zealand",-39.1310414,173.946268,North Island,Taranaki,+64 6 752 7665,http://www.kaitakegolf.co.nz/,4.5,63,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",https://maps.google.com/?cid=12222756119916231270&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJQ6CeJI5KFG0RZrrWn-7zn6k/photos/AcnlKN0KyHV7mAqxFXZQ0ELP_1C6hwObuaTiOp_O7zhhXdhsLL7-VtomlqEKZSgKI3H9R-zRgAvbMtKcTwW7__0jZ0ncOqwitYdmAgyxyJYWnPZR7Fr7qElLMXe6qpbIoE1PVCmd6b7qXcCQXp3yIZWXhAOUm_mM8XI5CYm2WomDmljxqFOaSIIbngGdlTAvlBVHgXwVgvJiDHEefbWBlmAMRW-CPasNQOuoQCw4jeu_PViogY1jUvPeCdgV37YB99qAFfrmsVjSlEgv90eoIvcn9ez6_WceHsrtxQw4k01PKs155-zkl5M2fFHofdPk1Ihcb-cvfvT3OQoWfTNYHx2EZDzOWiMSrE1ZlrcXahwEHLH14ZqQomajIhf7YLqYipwVRuxtEMBUUZo-ZJeyH4U-g-LY66yRGb05mkc2J0-9mzE/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf club in Taranaki, North Island, offering a peaceful playing environment. Rated 4.5/5 (63 reviews) on Google.",50,120,"['coast', 'local', 'mid']",
78,Kaituna Golf Course,ChIJM4oB3RA5Mm0RoMjXB-6x4aM,"Jones Road, Birdlings Flat 7591, New Zealand",-43.8121986,172.6769597,South Island,Canterbury,+64 27 266 3037,http://www.canterburygolf.co.nz/clubs/kaituna-golf-club/,4.5,20,"['Monday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20095:00\u202fPM']",https://maps.google.com/?cid=11808915333834066080&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJM4oB3RA5Mm0RoMjXB-6x4aM/photos/AcnlKN32pS8n2C92tMAgif3TTTA0JLJ1HNwoVwNfH0YC3ZAlIIb9rj3eX3RMGx9S6QtoTpskMIzMd5Lqkhiad3hyAeWNmLu8W9hS5hp2CzaOPV1V0d1noBpK5u4UMuaUQUN9eT1913YtNxV0E1u55uQHQ-YR4D_zSvpj4TMBb5K_pF1iog1641q9DlUthpH63X18-CRvi2pUyWzg8xP-9L8z1BBH1t_P8jH22k363UOJ51JFSzUiQOoyIhxRTbfKyh15d5IUuzYzwMvGk6ev35HuX_HDgrLI2DaMJZDMab8AvIlyMklas1-hNXqNrukzjsX9Xa-OOLKkDh1WnZXqGG03MKZSmZHEQtdEjFHQ-QGZ0_26sHsXN_zYW9PYl0e6y7PWZY_qJPLgviOmr9CeuVk8MX651kB_jrcKDlH3bLmlhsY54NMb/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf course in Canterbury, South Island, offering a peaceful playing environment. Rated 4.5/5 (20 reviews) on Google.",50,120,"['coast', 'local', 'mid']",
79,Karamea Golf Club,ChIJT4rs8NyzJG0RvmK6pZHki5E,"Kohaihai Road, Karamea 7893, New Zealand",-41.231527,172.1069277,South Island,West Coast,+64 3 782 6624,,5,2,,https://maps.google.com/?cid=10487727471464178366&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJT4rs8NyzJG0RvmK6pZHki5E/photos/AcnlKN1q2dx6rlJvGMra4Og7xnG4FY3O8ysi-hWIgFcqy_wLBsjvNE5AcGKTPUN9JMkW6v0YjzVElxcTUuneWJzx2RmKIQLIKJihxLwSWssO6l0_aS2-VKX0UpG4Yn3YJuHXs4FFqf54fHJ3ozqCfOqdSs4jlImUFAZpgTu33boslGox9HG2ntBvknjL5AIa_sYAMYgiLzALm0jpLepTo3gvSeQ653zOXXRDaweI2EBtt2bwRLNr1yBjPiK6mhuDHCBdcy-LAp1KCep2FD_LHbEOLef1R0BUOYqJ9LVJL4Yk8p5fELGIeQZU7sfwuSvNn4nwK56L0zoVMbunaWZWBRhuGuOU91FCBUbhRX_S-82jBClH3jxywFTlhP7Aj7PeU-IiEMvo4GMoYrsxzCqRTJxcBTeuCRe7UeocPwhbR3d9ZQKYWg/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf club in West Coast, South Island, offering a peaceful playing environment. Rated 5/5 (2 reviews) on Google.",50,120,"['coast', 'local', 'mid']",
80,Karamu Golf Club,ChIJa7DE2LrKaW0RldkcpfTaLVY,"248 State Highway 2 Mangateretere, Hastings 4180, New Zealand",-39.6209092,176.8889677,North Island,Hawke's Bay,,,4.4,45,"['Monday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 7:00\u202fAM\u2009–\u20095:00\u202fPM']",https://maps.google.com/?cid=6209860205490788757&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJa7DE2LrKaW0RldkcpfTaLVY/photos/AcnlKN0zj1qTgEPMuBu-EnLvhwx8E_AikOl_tJ8hR68fjK_YKEtrttnJYiNUV1r6jXFLcWpCM4WOcAz--sjn4J3_gvScSgBQiAvQtYomcmJh1DnVR3kUl9MCtCBejQzcWmjj4odvgXSL3zPejNYGIGRuk31EMbgPRsInYnjLECaMKuWA1qYQntMuIZUMRVWpAkIRK_XHpDtiKYnaUqZJPM1LZ7gWbdr0ufIgNvVUJHNQ2sDhFuDD1Xe-lavyPqRcRf67iToUVNbFEW8_KrbyRv3YD0wGI3jfUy9eo6xxrZS4MKxFyQ/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf club in Hawke's Bay, North Island, offering a peaceful playing environment. Rated 4.4/5 (45 reviews) on Google.",35,80,"['coast', 'local', 'value']",
81,Karori Golf Club,ChIJLf4tSi23OG0R9kq0s7QYKOc,"280 South Makara Road, Mākara, Wellington 6972, New Zealand",-41.2888926,174.6899774,North Island,Wellington,+64 4 476 7337,http://www.karorigolf.co.nz/,4.6,99,"['Monday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20095:00\u202fPM']",https://maps.google.com/?cid=16656590386217896694&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJLf4tSi23OG0R9kq0s7QYKOc/photos/AcnlKN2fUdn6TKHHt3x9v74XshdG-zZ6s2Q72KQD0DrbMLqMYurSiAPYfPiL2ct7VWw7VR9niV3swMCEcdUxNL-0rqX0C_Zfr269WeozV5vW51gcdXokxB49bd5d6Um5qwMr7QDWTGUCCAcKZ9yR29KpO4IiUhlG7WWFLVS_jkWo_YhFZvWuCVH2M9HJJylIX7a3sdpadubk-_S4wPV3muVJeZ6tom_Q5XtlxzgY6VEup90LMGEuQW2In614l_5fElgGNXB8gKQ0nMCkg5rj80KLKoa9uc3gZfBD-hfQbg23qfS_DnxXB1PmjxcVXB-4h1bKLaOnx4PqX-JuWgOKIc7Fx_aIzGv_Go97d8_qPrIVlhCyAw_01klag35BA-U2y6sD3loMV4qbPSiAV1CEr79revCTbscfuOEy7GZPHtjWlLKHWsG_/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf club in Wellington, North Island, offering a peaceful playing environment. Rated 4.6/5 (99 reviews) on Google.",50,120,"['coast', 'local', 'mid']",
82,Kauri Cliffs Golf Course,ChIJFYQ_jG7LC20REXt8ihVazw8,"Tepene Tablelands Road, Matauri Bay 0478, New Zealand",-35.0766385,173.9225095,North Island,Northland,+64 9 407 0060,http://www.kauricliffs.com/?fbclid=IwAR2dt9zLFTCfj-DuHvdBwcJiLCKLi7OLHkSQkrQQY8a_Guml2ge2tr-XwpM,4.6,38,"['Monday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20095:00\u202fPM']",https://maps.google.com/?cid=1139228279312251665&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJFYQ_jG7LC20REXt8ihVazw8/photos/AcnlKN3XxSXFQGdJqGuQPGBGE8MMKU-Gg--fUj--jI9V9piavDbksHMiftcL-YenkI544vAnjmCMkSvw3ZyboEsG9JazsMzK02mLrmZyhUBzaCg2jyEPxeZWrjyN3ti4jEHzFo6VfrDOCfbiMSNw55zF2Ml0_-B7IUNzyuPgcu7AoqsqGfnnjye3-lQB1hGaJXdFMIwJoY4WkfZfZH4JTzSHg2KmRkJSw7aZznKiZdCD0F7NXi0j_R_sobeTXv_51nxuplQKMKKU4FM8fJiXcd-kFI8ldMhM9DS2ZwoPU4JabiMrnGbhl8kbDgmPqsnwOwV2BP0JCvkz8CZ1KjtM8hwsg9cof1AdwLJb6Ve-vQXSR3WXpleZPHX8wSz9o63tZdhWIIZqC5HL_aJR6lITg5goLujM-g4WRre5raBcznSbGRmRIg/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf course in Northland, North Island, featuring stunning coastal views. Rated 4.6/5 (38 reviews) on Google.",50,120,"['coast', 'local', 'mid']",
83,Kauri Cliffs Golf Course,ChIJwQ-YKozLC20RCG2UnaYiQGQ,"Unnamed Road, Matauri Bay 0478, New Zealand",-35.0691576,173.9206906,North Island,Northland,+64 9 407 0060,https://www.robertsonlodges.com/the-lodges/kauri-cliffs/explore,4.7,53,"['Monday: 8:00\u202fAM\u2009–\u20096:30\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20096:30\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20096:30\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20096:30\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20096:30\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20096:30\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20096:30\u202fPM']",https://maps.google.com/?cid=7223811901305941256&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJwQ-YKozLC20RCG2UnaYiQGQ/photos/AcnlKN1ObIuD967BtVtHyLnX9VmVd4iyO2rWPveRsPUUp-a2XBAdeQ_701Yluq9XBVAaHfDStP4IYjF9x4v3lUCB1dpcUgeEGqGrn_FZgxGTm7djF2SevFJ7Az0Ke9CWdCYq0GegS5w8kwOxmI2Yf_KP8TDK2fzN5d5WsrHupJYMGRVYfepCbZHDHUtEsoY-kVenga9TUHwEFd0kHOFCTY8YlolsGNygNHOedEfcILxFEWHTQTTLEXfUa4uu6e0e4dblzM8n4AM8mQFSvYKO8ekLSfWeekQF06wTkBDslo9F-K20fJJHaqff8OrSeoJHG78wYBpy0Hrn7c3OpKhqP7jBrVWh4PLrxn9EL3b1B71iXT65l8kBT9SueH8ix84r7x7CIYrqNV-DhYmh0kXle0hqpBcfi6XfB8aMB72cR7A/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf course in Northland, North Island, featuring stunning coastal views. Rated 4.7/5 (53 reviews) on Google.",50,120,"['coast', 'local', 'mid']",
84,LOFT18 Mount,ChIJG4pwWYzfbW0RINB2rWZTn2I,"10/19 Rerewai Place, Mount Maunganui 3116, New Zealand",-37.656041099999996,176.1974866,North Island,Bay of Plenty,,http://loft18.co.nz/,5,22,,https://maps.google.com/?cid=7106490437475946528&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJG4pwWYzfbW0RINB2rWZTn2I/photos/AcnlKN1pLwAshpbbeVKzdKP_58Pr49TSgjPtDASz1LtmVFrL4cK6rGVUuQTP9yykyhgsxy5XdZvxe0mgqU0F-MN2WcLqx6eb8bAPJ1wp5OYIPV9WSvQTvqbXQK1vEBJXxuOPD_rXTt62VNrsxHwlEoKb9QBnYqaFhArnlzbU2oi2z6J2CiYYf30ikds--Dz0yG9L7OXPlJFUr7nH9_Ldi4KyVtCtVC0obVXeiPb3gwSplAR3uL-sBtgAswaVlnoXyJnL0XishWLhCLKDPRD2oi1YT9iVxw_jwweBGBQ3K20N2DbSCQ/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf course in Bay of Plenty, North Island, set against a scenic mountain backdrop. Rated 5/5 (22 reviews) on Google.",80,180,"['coast', 'local', 'mid']",
85,Lake View Golf Club,ChIJE90kfWsnbG0RA3Ft7lFnRQU,"704 State Highway 5, Hamurana 3072, New Zealand",-38.069562999999995,176.14745779999998,North Island,Bay of Plenty,+64 7 357 2341,http://lakeviewgolf.co.nz/,4.7,99,"['Monday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20095:00\u202fPM']",https://maps.google.com/?cid=379823345172836611&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJE90kfWsnbG0RA3Ft7lFnRQU/photos/AcnlKN0VVI2RPqLZqddv7FEQFuIK6pkoxruiF7RC7GwOdcCIucZ0AjHlErRHioDzyHb7mnNLIhMTDqpt6ikG9GK-sN7BLYp5r1pV4FmR_6pBA9KMKmoLvDoXIe_zjkiltzptwGD9EFKAus__N6qXuvYVVaufsZgm7f6kJmRZXkPtCc9szBllXQmTCLTiOMFvtfOrtShovFemOTv_RV-MCV2miVif95zEq1LguQa2fOS5BUTo4NlAgtOMksT2GxmVLxSJTK-DOsDHxd0ZKZlxH5gxUoluTkAgXgHEayPj-mzAeN3UHAguDRVRFVcDR2oQo0Ab-eMVjBOXMuhysUYBgJzuKMCG3wkK19hCbmi48jbTdj3LfilW50WCXJvi6_uBI-lO3rt2i2tjzFpEissJ4O6cCLEHvdUgNm4Ynbuu-FkRVjgn6hQ/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf club in Bay of Plenty, North Island, with beautiful lakeside scenery. Rated 4.7/5 (99 reviews) on Google.",80,180,"['coast', 'local', 'mid']",
86,Mahia Golf Club,ChIJobiJn1tHZm0RLSGrAndLVH0,"293 Ormond Drive, Māhia 4198, New Zealand",-39.065884,177.86223900000002,North Island,Hawke's Bay,+64 6 837 5700,,4.7,29,,https://maps.google.com/?cid=9030926127302648109&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJobiJn1tHZm0RLSGrAndLVH0/photos/AcnlKN1NEhrzg_yFEC7dGNI52Nc8drO36Gw1iiHPb8nX3ViWTewVLOUmoy4cp6nqnB_h4V-UpzNtGG4990kf1lXabfVBfUKbZJp5sMwt9Q9LropaBEFwJz9NidjwTtJdcgMf6WG6It924a8bnk9LH78xRKjkunwj9aJ5tARfWmpRoYuhJhEm4MzjDWxoZ7iEFgsMGSa-cMvlgnhdPd6app5nAqS6svzZ3HibJX6X45t5pX0pE0QoGLs15vRvUztmrRaFKiIIBeLDC02Be7mVL60TNyl93LHIMzOnqInuionVXINPdNM8WV3KoksbgTvZb7YKXIZG3cuoLpG5VBBEYIpxoI7q-_eF6VyuKCHZBBrxkV0TCvn2U7ii5hs8eHAAbszry0WyLnsoeWI0qL2lB0a0RglB0xnpSmBsvcouSSNNf7KDvQ/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf club in Hawke's Bay, North Island, offering a peaceful playing environment. Rated 4.7/5 (29 reviews) on Google.",80,180,"['coast', 'local', 'mid']",
87,Manaia Golf Club,ChIJM_Wdj7KZFW0RiU4VdiYU3o8,"Manaia 4678, New Zealand",-39.5476247,174.13576569999998,North Island,Taranaki,+64 6 274 8325,https://www.taranakigolf.co.nz/clubs/manaia/,4.4,39,,https://maps.google.com/?cid=10366745547675881097&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJM_Wdj7KZFW0RiU4VdiYU3o8/photos/AcnlKN1r4mMY2iF-T1S2I3ylC3PNQD1LrgnDkBh3b3DQU3-FEnOWxsRO_1dj-LhyYX0a1ixXODFm7hQcyQ0osfXOldMMSnF7isp5bIeE-PvcTtqLBO5Da68FHpQo2ol8qfPFKzfWR6Y7WRjM6OQExOPXKRzwrDV3jw6WsCdF3SfdbupkSRcJQg80nr4NZfZdhZI-t-eTWEdHGtHMmQo7R3hrGZXQoLO0dFXPDipP-UzEEKtxjJZ5Qh7uE7xE1qoRPjGoJeNjWZL7Jpvirj5E34d0ABW08CvXe67yL3m00iYiCHlNbamd6QLSodJKYPKthEBKpWb5HHi58Yi6d-ruXZcd-ZWeNY-JVJhKTiYJQbmV1J11yNYrDfmOpRrUQOgSj3qchMVdTYv33HjW7y_CWrh8ySGvX5KpX3rLBlMMFQOyvYeUupeQuW9iMS0VuJZgsPeR/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf club in Taranaki, North Island, offering a peaceful playing environment. Rated 4.4/5 (39 reviews) on Google.",35,80,"['coast', 'local', 'value']",
